accession,species,description,source_type,plasmid_name,replicon_types,mge_elements,country,percent_identity,query_coverage,alignment_length,mismatches,gaps,evalue,bit_score,hit_length,subject_start,subject_end
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,115366,116122
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,121573,122329
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,122329,121573
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,123781,124537
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,130673,131429
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,131429,130673
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,144035,144791
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,144791,144035
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,99.87,7.53,760,1,0,0.0,1399.03,175276,155478,154719
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,154722,155478
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,166190,166946
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,166946,166190
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,175276,174170,174926
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,175276,150158,150914
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,175276,150914,150158
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,175276,153738,153261
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,98.79,1.64,165,2,0,2.05119e-73,294.738,175276,153267,153103
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,175276,168519,168388
MN480461,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15-2-53 plasmid pKP15-2-53-tet(A), complete sequence",Plasmid,pKP15-2-53-tet(A),Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,175276,168599,168468
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,78.99,7969,0,0,0.0,14717.1,133114,54540,46572
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,133114,9993,9233
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,133114,54537,55297
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,4393,5149
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,5149,4393
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,9237,9993
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,11104,11860
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,11860,11104
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,39295,40051
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,40051,39295
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,55297,54541
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,127744,128500
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133114,128500,127744
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,133114,15668,16424
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,133114,16424,15668
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,133114,12844,13321
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,133114,127743,127347
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,396,0,0,0.0,732.394,133114,127348,127743
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.38,1.61,162,1,0,2.05119e-73,294.738,133114,13315,13476
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,133114,49497,49366
CP087144,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP15 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,133114,49577,49446
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,78.98,7968,0,0,0.0,14715.2,91069,27049,19082
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,13.61,1373,0,0,0.0,2536.57,91069,40826,42198
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.52,759,0,0,0.0,1402.73,91069,50089,49331
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.87,7.54,761,1,0,0.0,1400.88,91069,18325,19085
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.51,758,0,0,0.0,1400.88,91069,64609,65366
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.51,758,0,0,0.0,1400.88,91069,84592,85349
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,19081,18325
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,26293,27049
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,40006,40762
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,40762,40006
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,49331,50087
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,65366,64610
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,77701,78457
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,78457,77701
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,85349,84593
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,86801,87557
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,91069,87557,86801
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,5.44,549,0,0,0.0,1014.93,91069,48719,49267
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,5.44,549,0,0,0.0,1014.93,91069,49267,48719
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,91069,20642,20511
CP023938,Klebsiella pneumoniae,"Klebsiella pneumoniae strain FDAARGOS_443 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,91069,20722,20591
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.81,78.99,7984,15,15,0.0,14646.9,133129,54555,46572
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,133129,9993,9233
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.87,7.55,762,1,1,0.0,1400.88,133129,54552,55312
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,4393,5149
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,5149,4393
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,9237,9993
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,11104,11860
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,11860,11104
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,39295,40051
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,40051,39295
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,55312,54556
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,127759,128515
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,7.5,757,0,0,0.0,1399.03,133129,128515,127759
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,133129,15668,16424
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.6,7.5,757,3,0,0.0,1382.41,133129,16424,15668
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.65,4.74,478,16,0,0.0,795.18,133129,12844,13321
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,397,0,0,0.0,734.24,133129,127758,127362
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,100.0,3.93,396,0,0,0.0,732.394,133129,127363,127758
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,99.38,1.61,162,1,0,2.05119e-73,294.738,133129,13315,13476
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,133129,49497,49366
CP087153,Klebsiella pneumoniae,"Klebsiella pneumoniae strain KP16 plasmid unnamed2, complete sequence",Plasmid,unnamed2,Not specified,Not specified,Not specified,96.97,1.31,132,4,0,9.81719e-52,222.718,133129,49577,49446
CP077997,Pseudomonas aeruginosa,"Pseudomonas aeruginosa strain SRRSH1521 chromosome, complete genome",Chromosome/Genome,N/A,Not specified,Not specified,Not specified,98.34,81.99,8273,137,2,0.0,14517.6,6594602,6258554,6266825
CP077997,Pseudomonas aeruginosa,"Pseudomonas aeruginosa strain SRRSH1521 chromosome, complete genome",Chromosome/Genome,N/A,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,6594602,6263814,6263948
CP077997,Pseudomonas aeruginosa,"Pseudomonas aeruginosa strain SRRSH1521 chromosome, complete genome",Chromosome/Genome,N/A,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,6594602,6263894,6264028
CP064392,Pseudomonas aeruginosa,"Pseudomonas aeruginosa strain SRRSH15 chromosome, complete genome",Chromosome/Genome,N/A,Not specified,Not specified,Not specified,98.34,81.99,8273,137,2,0.0,14517.6,6679909,6343861,6352132
CP064392,Pseudomonas aeruginosa,"Pseudomonas aeruginosa strain SRRSH15 chromosome, complete genome",Chromosome/Genome,N/A,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,6679909,6349121,6349255
CP064392,Pseudomonas aeruginosa,"Pseudomonas aeruginosa strain SRRSH15 chromosome, complete genome",Chromosome/Genome,N/A,Not specified,Not specified,Not specified,96.3,1.34,135,5,0,9.81719e-52,222.718,6679909,6349201,6349335
