Sample,Gene,Product,Contig,Contig_Size,Location,Start,Stop,Strand,Type,DB_Xrefs
MDRKP122,kdeA,multidrug efflux MFS transporter KdeA,contig_1,5460133,Chromosome,3700108,3701340,-,cds,BlastRules:WP_004141972;NCBIProtein:ABR76310.1;SO:0001217;UniRef:UniRef50_Q323U7
MDRKP122,,[formate-C-acetyltransferase]-activating enzyme,contig_1,5460133,Chromosome,3721267,3722166,+,cds,SO:0001217;UniRef:UniRef50_A0A8B3ZYN5
MDRKP122,,Ribosomal RNA large subunit methyltransferase F,contig_1,5460133,Chromosome,3750024,3750938,-,cds,SO:0001217;UniRef:UniRef50_A8AIX5
MDRKP122,perR,HTH-type transcriptional regulator PerR,contig_1,5460133,Chromosome,3762315,3763238,+,cds,SO:0001217;UniRef:UniRef50_W9BNR9
MDRKP122,basR,Transcriptional regulatory protein BasR,contig_1,5460133,Chromosome,3779516,3780187,+,cds,SO:0001217;UniRef:UniRef50_P30843
MDRKP122,basS,Sensor protein BasS,contig_1,5460133,Chromosome,3780191,3781288,+,cds,SO:0001217;UniRef:UniRef50_P36557
MDRKP122,,Malonyl-[acyl-carrier protein] O-methyltransferase,contig_1,5460133,Chromosome,3785648,3786403,-,cds,SO:0001217;UniRef:UniRef50_A0A348DHH1
MDRKP122,,Phosphotransferase,contig_1,5460133,Chromosome,3809272,3810090,+,cds,SO:0001217;UniRef:UniRef50_A0A0E1NKL1
MDRKP122,acrZ,Multidrug efflux pump accessory protein AcrZ,contig_1,5460133,Chromosome,3812757,3812906,-,cds,SO:0001217;UniRef:UniRef50_A0A140EZV5
MDRKP122,tolB,Tol-Pal system protein TolB,contig_1,5460133,Chromosome,3828271,3829563,-,cds,BlastRules:WP_010989131;SO:0001217;UniRef:UniRef50_Q7N6T6
MDRKP122,tolA,Cell envelope integrity inner membrane protein TolA,contig_1,5460133,Chromosome,3829693,3831015,-,cds,SO:0001217;UniRef:UniRef50_A0A447S3E7
MDRKP122,tolR,Colicin uptake protein TolR,contig_1,5460133,Chromosome,3831115,3831543,-,cds,SO:0001217;UniRef:UniRef50_A0A381H5L2
MDRKP122,tolQ,Tol-Pal system protein TolQ,contig_1,5460133,Chromosome,3831547,3832239,-,cds,SO:0001217;UniRef:UniRef50_P43768
MDRKP122,corC,Magnesium and cobalt efflux protein CorC,contig_1,5460133,Chromosome,3890761,3891708,+,cds,SO:0001217;UniRef:UniRef50_Q57368
MDRKP122,,Ribosomal RNA large subunit methyltransferase H,contig_1,5460133,Chromosome,3907707,3908174,+,cds,SO:0001217;UniRef:UniRef50_A8AJG7
MDRKP122,dacC,D-alanyl-D-alanine carboxypeptidase DacC,contig_1,5460133,Chromosome,3912442,3913713,+,cds,SO:0001217;UniRef:UniRef50_P08506
MDRKP122,entH,Proofreading thioesterase EntH,contig_1,5460133,Chromosome,3966556,3966969,-,cds,SO:0001217;UniRef:UniRef50_D5CHP5
MDRKP122,entA,"2,3-dihydroxybenzoate-2,3-dehydrogenase",contig_1,5460133,Chromosome,3966970,3967725,-,cds,SO:0001217;UniRef:UniRef50_A0A0U5KXU2;VFDB:VFC0272;VFDB:VFG048409
MDRKP122,entB,enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB,contig_1,5460133,Chromosome,3967725,3968576,-,cds,BlastRules:WP_001007138;BlastRules:WP_004210873;EC:3.3.2.1;EC:6.3.2.14;SO:0001217;UniRef:UniRef50_Q6D9Y4
MDRKP122,entE,enterobactin synthase subunit E,contig_1,5460133,Chromosome,3968590,3970197,-,cds,SO:0001217;UniRef:UniRef50_P10378;VFDB:VFC0272;VFDB:VFG048429
MDRKP122,entC,isochorismate synthase,contig_1,5460133,Chromosome,3970207,3971382,-,cds,SO:0001217;UniRef:UniRef50_P0AEJ3;VFDB:VFC0272;VFDB:VFG048439
MDRKP122,fepB,iron-enterobactin transporter periplasmic binding protein,contig_1,5460133,Chromosome,3971571,3972530,+,cds,SO:0001217;UniRef:UniRef50_A0A659RVC4;VFDB:VFC0272;VFDB:VFG048449
MDRKP122,entS,enterobactin exporter EntS,contig_1,5460133,Chromosome,3972791,3974032,-,cds,SO:0001217;UniRef:UniRef50_Q8ZR35;VFDB:VFC0272;VFDB:VFG048459
MDRKP122,fepD,iron-enterobactin transporter membrane protein,contig_1,5460133,Chromosome,3974145,3975152,+,cds,SO:0001217;UniRef:UniRef50_A0A7D5H6H1;VFDB:VFC0272;VFDB:VFG048468
MDRKP122,fepG,iron-enterobactin transporter permease,contig_1,5460133,Chromosome,3975149,3976141,+,cds,SO:0001217;UniRef:UniRef50_P23877;VFDB:VFC0272;VFDB:VFG048478
MDRKP122,fepC,iron-enterobactin transporter ATP-binding protein,contig_1,5460133,Chromosome,3976138,3976932,+,cds,SO:0001217;UniRef:UniRef50_A0A0P7ER50;VFDB:VFC0272;VFDB:VFG048488
MDRKP122,entF,enterobactin synthase subunit F,contig_1,5460133,Chromosome,3976997,3980878,-,cds,SO:0001217;UniRef:UniRef50_A0A0C7KHQ7;VFDB:VFC0272;VFDB:VFG048498
MDRKP122,fepA,siderophore enterobactin receptor FepA,contig_1,5460133,Chromosome,3982588,3984816,+,cds,BlastRules:WP_012737617;BlastRules:WP_111840001;SO:0001217;UniRef:UniRef50_P05825
MDRKP122,,Efflux pump membrane transporter,contig_1,5460133,Chromosome,4026433,4029525,-,cds,SO:0001217;UniRef:UniRef50_W7NRK2
MDRKP122,,Efflux RND transporter periplasmic adaptor subunit,contig_1,5460133,Chromosome,4029539,4030618,-,cds,SO:0001217;UniRef:UniRef50_W9BEC8
MDRKP122,soxS,Regulatory protein soxS,contig_1,5460133,Chromosome,4034163,4034504,-,cds,SO:0001217;UniRef:UniRef50_A0A447UY09
MDRKP122,,"L-ascorbate metabolism protein UlaG, beta-lactamase superfamily",contig_1,5460133,Chromosome,4034535,4035635,-,cds,SO:0001217;UniRef:UniRef50_A0A1H8RC28
MDRKP122,tetR,TetR family transcriptional regulator,contig_1,5460133,Chromosome,4035830,4036414,+,cds,SO:0001217;UniRef:UniRef50_A0A8G2E5V9
MDRKP122,,N-acetyltransferase domain-containing protein,contig_1,5460133,Chromosome,4124627,4125493,+,cds,SO:0001217;UniRef:UniRef50_W9B5N3
MDRKP122,,Fosmidomycin resistance protein,contig_1,5460133,Chromosome,4159598,4160818,+,cds,SO:0001217;UniRef:UniRef50_A0A376KZ20
MDRKP122,acrA,multidrug efflux RND transporter periplasmic adaptor subunit AcrA,contig_1,5460133,Chromosome,4179398,4180591,+,cds,BlastRules:WP_001039202;BlastRules:WP_001295324;BlastRules:WP_002892072;BlastRules:WP_021241633;SO:0001217;UniRef:UniRef50_A0A1I3Q975
MDRKP122,acrB,acriflavine resistance protein B,contig_1,5460133,Chromosome,4180614,4183760,+,cds,SO:0001217;UniRef:UniRef50_P31224;VFDB:VFC0325;VFDB:VFG049144
MDRKP122,,Maltose O-acetyltransferase,contig_1,5460133,Chromosome,4185024,4185590,+,cds,SO:0001217;UniRef:UniRef50_P77791
MDRKP122,ydaF,Ribosomal N-acetyltransferase YdaF,contig_1,5460133,Chromosome,4187720,4188418,+,cds,SO:0001217;UniRef:UniRef50_A0A514EV28
MDRKP122,,Nickel/cobalt efflux system,contig_1,5460133,Chromosome,4202553,4203434,+,cds,SO:0001217;UniRef:UniRef50_A0A7Z6ULE3
MDRKP122,mdlB,Multidrug resistance-like ATP-binding protein MdlB,contig_1,5460133,Chromosome,4211212,4212990,-,cds,SO:0001217;UniRef:UniRef50_P0AAG7
MDRKP122,mdlA,Multidrug resistance-like ATP-binding protein MdlA,contig_1,5460133,Chromosome,4212983,4214755,-,cds,SO:0001217;UniRef:UniRef50_P77265
MDRKP122,phoR,Phosphate regulon sensor protein PhoR,contig_1,5460133,Chromosome,4286475,4287770,-,cds,SO:0001217;UniRef:UniRef50_P08400
MDRKP122,phoB,Phosphate regulon transcriptional regulatory protein PhoB,contig_1,5460133,Chromosome,4287792,4288481,-,cds,SO:0001217;UniRef:UniRef50_A0A6D0IEN7
MDRKP122,mdtG,Multidrug transporter subunit MdtG,contig_1,5460133,Chromosome,4302131,4303330,-,cds,SO:0001217;UniRef:UniRef50_A0A1X1CU67
MDRKP122,ampH,D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH,contig_1,5460133,Chromosome,4309362,4310522,+,cds,SO:0001217;UniRef:UniRef50_A0A485AFX9
MDRKP122,,Homocysteine S-methyltransferase,contig_1,5460133,Chromosome,4317460,4318392,-,cds,SO:0001217;UniRef:UniRef50_A0A653QUN2
MDRKP122,,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex,contig_1,5460133,Chromosome,4367656,4369191,+,cds,SO:0001217;UniRef:UniRef50_A0A143J0D0
MDRKP122,yjaB,Uncharacterized N-acetyltransferase YjaB,contig_1,5460133,Chromosome,4391420,4391872,-,cds,SO:0001217;UniRef:UniRef50_A0A2X3E9H2
MDRKP122,,Cysteine/O-acetylserine efflux protein,contig_1,5460133,Chromosome,4406533,4407123,-,cds,SO:0001217;UniRef:UniRef50_Q8XA19
MDRKP122,,Methyltransferase domain-containing protein,contig_1,5460133,Chromosome,4412645,4413415,-,cds,SO:0001217;UniRef:UniRef50_A0A0A6T4X8
MDRKP122,,tRNA (adenine(37)-N6)-methyltransferase,contig_1,5460133,Chromosome,4427007,4427714,+,cds,SO:0001217;UniRef:UniRef50_P28634
MDRKP122,,Prepilin leader peptidase/N-methyltransferase,contig_1,5460133,Chromosome,4497029,4497829,+,cds,SO:0001217;UniRef:UniRef50_A0A0F7HH83
MDRKP122,,3-methyl-2-oxobutanoate hydroxymethyltransferase,contig_1,5460133,Chromosome,4505244,4506035,+,cds,SO:0001217;UniRef:UniRef50_A1JJN8
MDRKP122,yadI,Putative phosphotransferase enzyme IIA component YadI,contig_1,5460133,Chromosome,4508722,4509162,-,cds,SO:0001217;UniRef:UniRef50_P36881
MDRKP122,,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,contig_1,5460133,Chromosome,4531210,4533108,-,cds,SO:0001217;UniRef:UniRef50_P06959
MDRKP122,,Ribosomal RNA small subunit methyltransferase H,contig_1,5460133,Chromosome,4570689,4571630,-,cds,SO:0001217;UniRef:UniRef50_Q6D0H5
MDRKP122,,Sugar efflux transporter A,contig_1,5460133,Chromosome,4590800,4591984,-,cds,SO:0001217;UniRef:UniRef50_P31675
MDRKP122,,Ribosomal RNA small subunit methyltransferase A,contig_1,5460133,Chromosome,4620692,4621513,+,cds,SO:0001217;UniRef:UniRef50_Q7N8V7
MDRKP122,kefC,Glutathione-regulated potassium-efflux system protein KefC,contig_1,5460133,Chromosome,4623655,4625520,-,cds,SO:0001217;UniRef:UniRef50_Q9X756
MDRKP122,kefF,Glutathione-regulated potassium-efflux system ancillary protein KefF,contig_1,5460133,Chromosome,4625513,4626046,-,cds,SO:0001217;UniRef:UniRef50_Q8ZRW3
MDRKP122,lasT,Uncharacterized tRNA/rRNA methyltransferase LasT,contig_1,5460133,Chromosome,4673331,4674017,-,cds,SO:0001217;UniRef:UniRef50_P37005
MDRKP122,,[Ribosomal protein bS18]-alanine N-acetyltransferase,contig_1,5460133,Chromosome,4703256,4703702,-,cds,SO:0001217;UniRef:UniRef50_A0A2A5Q3L4
MDRKP122,,Ribosomal RNA small subunit methyltransferase C,contig_1,5460133,Chromosome,4704187,4705215,+,cds,SO:0001217;UniRef:UniRef50_Q6D984
MDRKP122,,GNAT family N-acetyltransferase,contig_1,5460133,Chromosome,4733927,4734763,-,cds,SO:0001217;UniRef:UniRef50_UPI001F51A209
MDRKP122,,N-acetyltransferase domain-containing protein,contig_1,5460133,Chromosome,4734793,4735329,+,cds,SO:0001217;UniRef:UniRef50_A0A564HYZ3
MDRKP122,mdtM,Multidrug resistance protein MdtM,contig_1,5460133,Chromosome,4767440,4768681,+,cds,SO:0001217;UniRef:UniRef50_P39386
MDRKP122,marR,Putative MarR family regulatory protein,contig_1,5460133,Chromosome,4773348,4773812,-,cds,SO:0001217;UniRef:UniRef50_A0A2X3DDJ3
MDRKP122,fosA,FosA5 family fosfomycin resistance glutathione transferase,contig_1,5460133,Chromosome,4775803,4776222,-,cds,NCBIProtein:WP_004146118.1;SO:0001217;UniRef:UniRef50_A0A157Q1W5
MDRKP122,cusC,Cation efflux system protein CusC,contig_1,5460133,Chromosome,4800127,4801512,+,cds,SO:0001217;UniRef:UniRef50_P77211
MDRKP122,cusF,Cation efflux system protein CusF,contig_1,5460133,Chromosome,4801530,4801874,+,cds,SO:0001217;UniRef:UniRef50_L8AX99
MDRKP122,cusB,Cation efflux system protein CusB,contig_1,5460133,Chromosome,4801920,4803182,+,cds,SO:0001217;UniRef:UniRef50_Q8XEH9
MDRKP122,czcA,Cobalt-zinc-cadmium resistance protein CzcA,contig_1,5460133,Chromosome,4803194,4806343,+,cds,SO:0001217;UniRef:UniRef50_A0A377ZNP0
MDRKP122,,Class I SAM-dependent methyltransferase,contig_1,5460133,Chromosome,4811510,4812730,+,cds,SO:0001217;UniRef:UniRef50_A0A2U0LNU6
MDRKP122,,Putative acetyltransferase,contig_1,5460133,Chromosome,4874140,4874643,+,cds,SO:0001217;UniRef:UniRef50_V5Z393
MDRKP122,,N-acetyltransferase domain-containing protein,contig_1,5460133,Chromosome,4915048,4915575,-,cds,SO:0001217;UniRef:UniRef50_A0A485ANQ2
MDRKP122,msrA,Peptide methionine sulfoxide reductase MsrA,contig_1,5460133,Chromosome,4932455,4933093,+,cds,SO:0001217;UniRef:UniRef50_C6CAT1
MDRKP122,,Ascorbate-specific phosphotransferase enzyme IIA component,contig_1,5460133,Chromosome,4951997,4952464,-,cds,SO:0001217;UniRef:UniRef50_A0A0K0HNR2
MDRKP122,rlmB,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,contig_1,5460133,Chromosome,4959880,4960611,-,cds,SO:0001217;UniRef:UniRef50_A0A143WPZ2
MDRKP122,perC,PerC family transcriptional regulator,contig_1,5460133,Chromosome,5019924,5020214,-,cds,SO:0001217;UniRef:UniRef50_A0A251ZID9
MDRKP122,terC,Tellurium resistance protein TerC,contig_1,5460133,Chromosome,5028949,5029707,+,cds,SO:0001217;UniRef:UniRef50_A0A1X0WAD8
MDRKP122,parM,Plasmid segregation protein ParM,contig_1,5460133,Chromosome,5033154,5034110,-,cds,SO:0001217;UniRef:UniRef50_P11904
MDRKP122,,Glyoxalase/fosfomycin resistance/dioxygenase domain-containing protein,contig_1,5460133,Chromosome,5041086,5041520,+,cds,SO:0001217;UniRef:UniRef50_A0A089PXH0
MDRKP122,soxR,redox-sensitive transcriptional activator SoxR,contig_1,5460133,Chromosome,5081461,5081919,-,cds,BlastRules:WP_000412686;SO:0001217;UniRef:UniRef50_A0A939DCP6
MDRKP122,,Metallo-beta-lactamase domain-containing protein,contig_1,5460133,Chromosome,5088869,5089639,+,cds,SO:0001217;UniRef:UniRef50_K8A2U3
MDRKP122,iraM,Anti-adapter protein IraM,contig_1,5460133,Chromosome,5091460,5091813,-,cds,SO:0001217;UniRef:UniRef50_B5XXW1
MDRKP122,yjaB,Peptidyl-lysine N-acetyltransferase YjaB,contig_1,5460133,Chromosome,5161339,5161800,+,cds,SO:0001217;UniRef:UniRef50_P09163
MDRKP122,,Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component,contig_1,5460133,Chromosome,5186493,5186798,+,cds,SO:0001217;UniRef:UniRef50_A0A1V2BDX5
MDRKP122,ubiE,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,contig_1,5460133,Chromosome,5227805,5228560,-,cds,SO:0001217;UniRef:UniRef50_A0A2X1MTP5
MDRKP122,,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,contig_1,5460133,Chromosome,5233320,5235584,-,cds,SO:0001217;UniRef:UniRef50_Q8Z3B6
MDRKP122,,Homoserine/homoserine lactone efflux protein,contig_1,5460133,Chromosome,5239608,5240228,+,cds,SO:0001217;UniRef:UniRef50_A8ACX1
MDRKP122,,Threonine efflux protein,contig_1,5460133,Chromosome,5241344,5241964,-,cds,SO:0001217;UniRef:UniRef50_P0AG39
MDRKP122,,Chloramphenicol resistance,contig_1,5460133,Chromosome,5245446,5246339,+,cds,SO:0001217;UniRef:UniRef50_D3V6I2
MDRKP122,hemX,Protein HemX,contig_1,5460133,Chromosome,5258507,5259688,+,cds,SO:0001217;UniRef:UniRef50_P09127
MDRKP122,hemY,Protein HemY,contig_1,5460133,Chromosome,5259692,5260888,+,cds,SO:0001217;UniRef:UniRef50_P0ACB9
MDRKP122,,dTDP-fucosamine acetyltransferase,contig_1,5460133,Chromosome,5269036,5269710,-,cds,SO:0001217;UniRef:UniRef50_A0A7M2V6G3
MDRKP122,hdfR,HTH-type transcriptional regulator HdfR,contig_1,5460133,Chromosome,5298887,5299708,+,cds,SO:0001217;UniRef:UniRef50_A7FD20
MDRKP122,,tRNA/tmRNA (uracil-C(5))-methyltransferase,contig_1,5460133,Chromosome,5308560,5309660,+,cds,SO:0001217;UniRef:UniRef50_D4ZE92
MDRKP122,fieF,CDF family cation-efflux transporter FieF,contig_1,5460133,Chromosome,5345002,5345904,-,cds,BlastRules:WP_001076748;BlastRules:WP_003093118;NCBIProtein:BAB89353.1;SO:0001217;UniRef:UniRef50_Q6CZ45
MDRKP122,rhaS,HTH-type transcriptional activator RhaS,contig_1,5460133,Chromosome,5352494,5353330,-,cds,SO:0001217;UniRef:UniRef50_Q8X897
MDRKP122,,Ascorbate-specific phosphotransferase enzyme IIA component,contig_1,5460133,Chromosome,5370506,5370943,-,cds,SO:0001217;UniRef:UniRef50_A0A379AH73
MDRKP122,,Ribosomal RNA small subunit methyltransferase G,contig_1,5460133,Chromosome,5427796,5428419,+,cds,SO:0001217;UniRef:UniRef50_A3QJS0
MDRKP122,phoU,Phosphate-specific transport system accessory protein PhoU,contig_1,5460133,Chromosome,5444220,5444945,+,cds,SO:0001217;UniRef:UniRef50_A0A0A0SPB9
MDRKP122,adeP,Adenine permease AdeP,contig_1,5460133,Chromosome,5449946,5451283,+,cds,SO:0001217;UniRef:UniRef50_P31466
MDRKP122,mdtL,Multidrug resistance protein MdtL,contig_1,5460133,Chromosome,5453751,5454929,-,cds,SO:0001217;UniRef:UniRef50_Q8XB24
MDRKP122,,N-acetyltransferase domain-containing protein,contig_1,5460133,Chromosome,5455029,5455448,-,cds,SO:0001217;UniRef:UniRef50_W9BK89
MDRKP122,iucA,aerobactin synthase IucA,contig_2,333296,Large plasmid (~333kb),142289,144070,+,cds,NCBIProtein:EGI25746.1;SO:0001217;UniRef:UniRef50_Q47316;VFDB:VFC0272;VFDB:VFG048600
MDRKP122,iucB,N(6)-hydroxylysine O-acetyltransferase IucB,contig_2,333296,Large plasmid (~333kb),144071,145018,+,cds,NCBIProtein:AAN82074.1;SO:0001217;UniRef:UniRef50_Q47317;VFDB:VFC0272;VFDB:VFG048603
MDRKP122,iucC,NIS family aerobactin synthetase IucC,contig_2,333296,Large plasmid (~333kb),145018,146751,+,cds,NCBIProtein:AAN82073.1;SO:0001217;UniRef:UniRef50_Q47318;VFDB:VFC0272;VFDB:VFG048606
MDRKP122,iucD,lysine 6-monooxygenase IucD,contig_2,333296,Large plasmid (~333kb),146755,148032,+,cds,SO:0001217;UniRef:UniRef50_P11295;VFDB:VFC0272;VFDB:VFG048609
MDRKP122,iutA,ferric aerobactin receptor IutA,contig_2,333296,Large plasmid (~333kb),148114,150315,+,cds,NCBIProtein:AAN45165.2;SO:0001217;UniRef:UniRef50_P14542;VFDB:VFC0272;VFDB:VFG048621
MDRKP122,terE,tellurium resistance cAMP binding protein TerE,contig_2,333296,Large plasmid (~333kb),179514,180089,-,cds,BlastRules:WP_126936537;NCBIProtein:AAA98293.1;SO:0001217;UniRef:UniRef50_N8WW55
MDRKP122,terD,tellurium resistance membrane protein TerD,contig_2,333296,Large plasmid (~333kb),180176,180754,-,cds,BlastRules:WP_126936535;NCBIProtein:AAA98292.1;SO:0001217;UniRef:UniRef50_Q52357
MDRKP122,terC,tellurium resistance membrane protein TerC,contig_2,333296,Large plasmid (~333kb),180793,181833,-,cds,BlastRules:WP_000255079;BlastRules:WP_114272568;NCBIProtein:AAA98291.1;SO:0001217;UniRef:UniRef50_Q52356
MDRKP122,terB,tellurium resistance membrane protein TerB,contig_2,333296,Large plasmid (~333kb),181857,182312,-,cds,BlastRules:WP_004026604;BlastRules:WP_126936534;NCBIProtein:ACI12150.1;SO:0001217;UniRef:UniRef50_P18779
MDRKP122,terA,tellurium resistance system protein TerA,contig_2,333296,Large plasmid (~333kb),182335,183486,-,cds,BlastRules:WP_025368659;SO:0001217;UniRef:UniRef50_A0A2V4E4K5
MDRKP122,terZ,Tellurium resistance protein TerZ,contig_2,333296,Large plasmid (~333kb),183483,184067,-,cds,SO:0001217;UniRef:UniRef50_Q52353
MDRKP122,terW,putative tellurium resistance transcriptional regulator TerW,contig_2,333296,Large plasmid (~333kb),190630,191088,+,cds,SO:0001217;UniRef:UniRef50_P0DX03
MDRKP122,mph(A),Mph(A) family macrolide 2'-phosphotransferase,contig_2,333296,Large plasmid (~333kb),202188,203102,+,cds,NCBIProtein:WP_000219391.1;SO:0001217;UniRef:UniRef50_Q47396
MDRKP122,,"Macrolide 2'-phosphotransferase I repressor A, erythromycin resistance repressor protein",contig_2,333296,Large plasmid (~333kb),204337,204921,+,cds,SO:0001217;UniRef:UniRef50_A0A023UEV3
MDRKP122,,Chromate efflux transporter,contig_2,333296,Large plasmid (~333kb),206721,207926,-,cds,SO:0001217;UniRef:UniRef50_A0A2N9CKB0
MDRKP122,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,contig_2,333296,Large plasmid (~333kb),209740,210579,-,cds,NCBIProtein:WP_000259031.1;SO:0001217;UniRef:UniRef50_P0C002
MDRKP122,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,contig_2,333296,Large plasmid (~333kb),210573,210920,-,cds,NCBIProtein:WP_000679427.1;SO:0001217;UniRef:UniRef50_A4KZ71
MDRKP122,dfrA5,trimethoprim-resistant dihydrofolate reductase DfrA5,contig_2,333296,Large plasmid (~333kb),211104,211562,-,cds,BlastRules:WP_001317507;NCBIProtein:WP_001317507.1;SO:0001217;UniRef:UniRef50_P95524
MDRKP122,,putative aminoglycoside riboswitch / attI site,contig_2,333296,Large plasmid (~333kb),211571,211643,-,ncRNA-region,RFAM:RF02912;SO:0000035
MDRKP122,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,contig_2,333296,Large plasmid (~333kb),213816,214631,+,cds,NCBIProtein:WP_000018329.1;SO:0001217;UniRef:UniRef50_P00551
MDRKP122,ble,bleomycin binding protein Ble-MBL,contig_2,333296,Large plasmid (~333kb),217608,217973,-,cds,NCBIProtein:WP_004201167.1;SO:0001217;UniRef:UniRef50_P13081
MDRKP122,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,contig_2,333296,Large plasmid (~333kb),217977,218789,-,cds,NCBIProtein:WP_004201164.1;SO:0001217;UniRef:UniRef50_A0A848QKQ1
MDRKP122,,Type II methyltransferase M-EcoRII,contig_2,333296,Large plasmid (~333kb),314249,315664,+,cds,SO:0001217;UniRef:UniRef50_P05101
MDRKP122,,Methyltransferase,contig_2,333296,Large plasmid (~333kb),326155,327399,+,cds,SO:0001217;UniRef:UniRef50_A0A5Q9LMI4
MDRKP122,blaCTX-M-65,extended-spectrum class A beta-lactamase CTX-M-65,contig_3,130586,Medium plasmid (~130kb),5660,6535,+,cds,NCBIProtein:WP_013188475.1;SO:0001217;UniRef:UniRef50_Q47066
MDRKP122,fosA3,fosfomycin resistance glutathione transferase FosA3,contig_3,130586,Medium plasmid (~130kb),10379,10795,+,cds,NCBIProtein:WP_014839980.1;SO:0001217;UniRef:UniRef50_A0A157Q1W5
MDRKP122,,Methyltransferase small domain-containing protein,contig_3,130586,Medium plasmid (~130kb),19182,19745,+,cds,SO:0001217;UniRef:UniRef50_A0A078K4Z5
MDRKP122,blaSHV-12,extended-spectrum class A beta-lactamase SHV-12,contig_3,130586,Medium plasmid (~130kb),36685,37545,-,cds,NCBIProtein:WP_002904004.1;SO:0001217;UniRef:UniRef50_P05192
MDRKP122,blaKPC-2,carbapenem-hydrolyzing class A beta-lactamase KPC-2,contig_3,130586,Medium plasmid (~130kb),42346,43227,+,cds,NCBIProtein:WP_004199234.1;SO:0001217;UniRef:UniRef50_Q848S6
MDRKP122,merE,broad-spectrum mercury transporter MerE,contig_3,130586,Medium plasmid (~130kb),51854,52090,-,cds,NCBIFam:NF010310.2;SO:0001217;UniRef:UniRef50_Q935L2
MDRKP122,merD,mercury resistance co-regulator MerD,contig_3,130586,Medium plasmid (~130kb),52087,52449,-,cds,NCBIFam:NF033783.1;SO:0001217;UniRef:UniRef50_A0A2R3IL41
MDRKP122,merP,mercury resistance system periplasmic binding protein MerP,contig_3,130586,Medium plasmid (~130kb),54671,54946,-,cds,NCBIProtein:AAC38219.1;SO:0001217;UniRef:UniRef50_A0A962FR97
